,title
825,Beerfest (2006)
826,Beethoven (1992)
827,Beethoven's 2nd (1993)
828,Beetlejuice (1988)
829,Before Midnight (2013)
830,Before Night Falls (2000)
831,Before Sunrise (1995)
832,Before Sunset (2004)
833,Before and After (1996)
834,Before the Devil Knows You're Dead (2007)
835,Before the Fall (NaPolA - Elite für den Führer) (2004)
836,Before the Rain (Pred dozhdot) (1994)
837,Begin Again (2013)
838,Beginners (2010)
839,Beginning of the End (1957)
840,Behind Enemy Lines (2001)
841,Behind the Candelabra (2013)
842,Behind the Mask: The Rise of Leslie Vernon (2006)
843,Being Elmo: A Puppeteer's Journey (2011)
844,Being Human (1993)
845,Being John Malkovich (1999)
846,Being Julia (2004)
847,Being There (1979)
848,"Believer, The (2001)"
849,"Believers, The (1987)"
850,"Bell, Book and Candle (1958)"
851,"Bellboy, The (1960)"
852,Belle époque (1992)
853,Bells Are Ringing (1960)
854,"Bells of St. Mary's, The (1945)"
855,Beloved (1998)
856,Below (2002)
857,Ben X (2007)
858,Ben-Hur (1959)
859,Ben-Hur: A Tale of the Christ (1925)
860,Ben-hur (2016)
861,"Benchwarmers, The (2006)"
862,Bend It Like Beckham (2002)
863,Beneath the Planet of the Apes (1970)
864,Benji (1974)
865,Benji the Hunted (1987)
866,Benny & Joon (1993)
867,"Benny Goodman Story, The (1955)"
868,Benny's Video (1992)
869,Bent (1997)
870,Beowulf (2007)
871,Berlin Alexanderplatz (1980)
872,Berlin: Symphony of a Great City (Berlin: Die Sinfonie der Großstadt) (1927)
873,Bernie (2011)
874,Besieged (a.k.a. L' Assedio) (1998)
875,"Best Exotic Marigold Hotel, The (2011)"
876,Best Friends (1982)
877,"Best Little Whorehouse in Texas, The (1982)"
878,"Best Man, The (1999)"
879,Best Men (1997)
880,"Best Offer, The (Migliore offerta, La) (2013)"
881,"Best Years of Our Lives, The (1946)"
882,Best in Show (2000)
883,Best of Enemies (2015)
884,"Best of Everything, The (1959)"
885,"Best of Youth, The (La meglio gioventù) (2003)"
886,Best of the Best (1989)
887,Best of the Best 2 (1993)
888,"Betrayal, The (Nerakhoon) (2008)"
889,Betrayed (1988)
890,Betsy's Wedding (1990)
891,Better Living Through Chemistry (2014)
892,Better Off Dead... (1985)
893,Better Than Chocolate (1999)
894,"Better Tomorrow, A (Ying hung boon sik) (1986)"
895,Betty Blue (37°2 le matin) (1986)
896,"Beverly Hillbillies, The (1993)"
897,Beverly Hills Chihuahua (2008)
898,Beverly Hills Cop (1984)
899,Beverly Hills Cop II (1987)
900,Beverly Hills Cop III (1994)
901,Beverly Hills Ninja (1997)
902,Beware of Mr. Baker (2012)
903,Bewitched (2005)
904,Beyond Bedlam (1993)
905,Beyond Rangoon (1995)
906,Beyond the Lights (2014)
907,Beyond the Mat (1999)
908,Beyond the Poseidon Adventure (1979)
909,Beyond the Sea (2004)
910,Beyond the Valley of the Dolls (1970)
911,"Beyond, The (E tu vivrai nel terrore - L'aldilà) (1981)"
912,Bhaji on the Beach (1993)
913,Bicentennial Man (1999)
914,Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette) (1948)
915,Big (1988)
916,"Big Bang Theory, The (2007-)"
917,"Big Bang, The (2011)"
918,"Big Blue, The (Grand bleu, Le) (1988)"
919,"Big Boss, The (Fists of Fury) (Tang shan da xiong) (1971)"
920,"Big Bounce, The (2004)"
921,"Big Chill, The (1983)"
922,"Big Combo, The (1955)"
923,"Big Country, The (1958)"
924,Big Daddy (1999)
925,"Big Easy, The (1987)"
926,Big Eden (2000)
927,Big Eyes (2014)
928,Big Fan (2009)
929,Big Fat Liar (2002)
930,Big Fish (2003)
931,"Big Green, The (1995)"
932,"Big Heat, The (1953)"
933,Big Hero 6 (2014)
934,"Big Hit, The (1998)"
935,"Big Kahuna, The (2000)"
936,"Big Knife, The (1955)"
937,"Big Lebowski, The (1998)"
938,Big Momma's House (2000)
939,Big Momma's House 2 (2006)
940,"Big Mommas: Like Father, Like Son (2011)"
941,Big Night (1996)
942,Big Nothing (2006)
943,"Big One, The (1997)"
944,"Big Picture, The (1989)"
945,"Big Red One, The (1980)"
946,"Big Short, The (2015)"
947,"Big Sleep, The (1946)"
948,"Big Store, The (1941)"
949,"Big Tease, The (1999)"
950,Big Top Pee-Wee (1988)
951,"Big Town, The (1987)"
952,"Big Trees, The (1952)"
953,Big Trouble (2002)
954,Big Trouble in Little China (1986)
955,"Big Year, The (2011)"
956,"Bigamist, The (1953)"
957,"Bigger, Stronger, Faster* (2008)"
958,Biggles (1986)
959,Biker Boyz (2003)
960,Bikini Beach (1964)
961,Bill & Ted's Bogus Journey (1991)
962,Bill & Ted's Excellent Adventure (1989)
963,"Bill Cosby, Himself (1983)"
964,Bill Cunningham New York (2011)
965,Bill Hicks: Relentless (1992)
966,Bill Hicks: Revelations (1993)
967,Billy Bathgate (1991)
968,"Billy Blazes, Esq. (1919)"
969,Billy Elliot (2000)
970,Billy Jack (1971)
971,Billy Liar (1963)
972,Billy Madison (1995)
973,Billy's Hollywood Screen Kiss (1997)
974,Biloxi Blues (1988)
975,Bio-Dome (1996)
976,Bird (1988)
977,Bird on a Wire (1990)
978,"Birdcage, The (1996)"
979,Birdman of Alcatraz (1962)
980,Birdman: Or (The Unexpected Virtue of Ignorance) (2014)
981,"Birds, The (1963)"
982,Birdy (1984)
983,"Birth of a Nation, The (1915)"
984,Birthday Girl (2001)
985,"Bishop's Wife, The (1947)"
986,Bite the Bullet (1975)
987,Bitter Moon (1992)
988,"Bitter Tears of Petra von Kant, The (bitteren Tränen der Petra von Kant, Die) (1972)"
989,Biutiful (2010)
990,Black Beauty (1971)
991,Black Beauty (1994)
992,"Black Cat, The (1934)"
993,"Black Cat, White Cat (Crna macka, beli macor) (1998)"
994,"Black Cauldron, The (1985)"
995,Black Christmas (1974)
996,Black Christmas (2006)
997,"Black Dahlia, The (2006)"
998,Black Death (2010)
999,Black Dynamite (2009)
1000,"Black God, White Devil (Deus e o Diabo na Terra do Sol) (1964)"
1001,Black Hawk Down (2001)
1002,"Black Hole, The (1979)"
1003,Black Knight (2001)
1004,Black Mask (Hak hap) (1996)
1005,Black Mass (2015)
1006,Black Mirror (2011)
1007,Black Moon (1975)
1008,Black Narcissus (1947)
1009,Black Orpheus (Orfeu Negro) (1959)
1010,"Black Pirate, The (1926)"
1011,Black Rain (1989)
1012,Black Robe (1991)
1013,"Black Sabbath (Tre volti della paura, I) (1963)"
1014,Black Sheep (1996)
1015,Black Snake Moan (2006)
1016,"Black Stallion, The (1979)"
1017,Black Sunday (La maschera del demonio) (1960)
1018,Black Swan (2010)
1019,Black Tar Heroin: The Dark End of the Street (2000)
1020,Black Widow (1987)
1021,Black and White (1999)
1022,Blackadder Back & Forth (1999)
1023,Blackadder's Christmas Carol (1988)
1024,Blackbeard's Ghost (1968)
1025,Blackboard Jungle (1955)
1026,Blackfish (2013)
1027,Blackhat (2015)
1028,Blackmail (1929)
1029,Blackrock (1997)
1030,Blade (1998)
1031,Blade II (2002)
1032,Blade Runner (1982)
1033,Blade: Trinity (2004)
1034,Blades of Glory (2007)
1035,"Blair Witch Project, The (1999)"
1036,Blame It on Rio (1984)
1037,Blank Check (1994)
1038,Blankman (1994)
1039,Blast from the Past (1999)
1040,Blaze (1989)
1041,Blazing Saddles (1974)
1042,Bleak House (2005)
1043,Blended (2014)
1044,Bless the Child (2000)
1045,Blind Beast (Môjuu) (1969)
1046,Blind Date (1987)
1047,"Blind Side, The  (2009)"
1048,Blind Spot: Hitler's Secretary (Im toten Winkel - Hitlers Sekretärin) (2002)
1049,"Blind Swordsman: Zatoichi, The (Zatôichi) (2003)"
1050,"Bling Ring, The (2013)"
1051,Blink (1994)
1052,Bliss (1997)
1053,Blithe Spirit (1945)
1054,"Blob, The (1958)"
1055,"Blob, The (1988)"
1056,Block Party (a.k.a. Dave Chappelle's Block Party) (2005)
1057,Blood Beach (1981)
1058,Blood Diamond (2006)
1059,Blood Feast (1963)
1060,"Blood In, Blood Out (1993)"
1061,Blood Simple (1984)
1062,Blood Work (2002)
1063,Blood and Black Lace (Sei donne per l'assassino) (1964)
1064,Blood and Wine (Blood & Wine) (1996)
1065,Blood for Dracula (Andy Warhol's Dracula) (1974)
1066,Blood on Satan's Claw (a.k.a. Satan's Skin) (1971)
1067,"Blood, Guts, Bullets and Octane (1998)"
1068,Blood: The Last Vampire (2000)
1069,Blood: The Last Vampire (2009)
1070,BloodRayne (2005)
1071,Bloodsport (1988)
1072,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996)
1073,Bloodsucking Freaks (1976)
1074,"Bloody Child, The (1996)"
1075,Bloody Mama (1970)
1076,Bloody Sunday (2002)
1077,Blow (2001)
1078,Blow Dry (a.k.a. Never Better) (2001)
1079,Blow Out (1981)
1080,Blow-Out (La grande bouffe) (1973)
1081,Blow-Up (Blowup) (1966)
1082,Blown Away (1994)
1083,"Blue Angel, The (Blaue Engel, Der) (1930)"
1084,Blue Chips (1994)
1085,Blue Collar (1978)
1086,Blue Collar Comedy Tour: The Movie (2003)
1087,Blue Crush (2002)
1088,"Blue Dahlia, The (1946)"
1089,"Blue Gardenia, The (1953)"
1090,Blue Hawaii (1961)
1091,Blue Is the Warmest Color (La vie d'Adèle) (2013)
1092,Blue Jasmine (2013)
1093,"Blue Lagoon, The (1980)"
1094,"Blue Max, The (1966)"
1095,Blue Ruin (2013)
1096,Blue Sky (1994)
1097,Blue Steel (1990)
1098,Blue Streak (1999)
1099,Blue Thunder (1983)
1100,"Blue Umbrella, The (2013)"
1101,Blue Valentine (2010)
1102,Blue Velvet (1986)
1103,Blue in the Face (1995)
1104,Blues Brothers 2000 (1998)
1105,"Blues Brothers, The (1980)"
1106,Boat Trip (2003)
1107,"Boat, The (1921)"
1108,Bob & Carol & Ted & Alice (1969)
1109,Bob Roberts (1992)
1110,Bob le Flambeur (1955)
1111,Bobby (2006)
1112,Bobby Deerfield (1977)
1113,Body (2015)
1114,Body Double (1984)
1115,Body Heat (1981)
1116,Body Parts (1991)
1117,Body Shots (1999)
1118,"Body Snatcher, The (1945)"
1119,Body Snatchers (1993)
1120,Body of Evidence (1993)
1121,Body of Lies (2008)
1122,"Bodyguard, The (1992)"
1123,Bogus (1996)
1124,Boiler Room (2000)
1125,Boiling Point (1993)
1126,"Bolero (Uns et les autres, Les) (1981)"
1127,Bolt (2008)
1128,Bon Voyage (2003)
1129,"Bon Voyage, Charlie Brown (and Don't Come Back!) (1980)"
1130,"Bone Collector, The (1999)"
1131,Bone Tomahawk (2015)
1132,Bonfire of the Vanities (1990)
1133,Bonnie and Clyde (1967)
1134,Boogeyman (2005)
1135,Boogie Nights (1997)
1136,"Book Thief, The (2013)"
1137,"Book of Eli, The (2010)"
1138,"Book of Life, The (1998)"
1139,Book of Shadows: Blair Witch 2 (2000)
1140,Boomerang (1992)
1141,"Boondock Saints, The (2000)"
1142,"Boot, Das (Boat, The) (1981)"
1143,Booty Call (1997)
1144,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006)
1145,Borgman (2013)
1146,Born Free (1966)
1147,Born Rich (2003)
1148,Born Yesterday (1950)
1149,Born Yesterday (1993)
1150,Born in East L.A. (1987)
1151,Born into Brothels (2004)
1152,Born on the Fourth of July (1989)
1153,"Borrowers, The (1997)"
1154,"Boss of It All, The (Direktøren for det hele) (2006)"
1155,Bossa Nova (2000)
1156,"Boston Strangler, The (1968)"
1157,"Bothersome Man, The (Brysomme mannen, Den) (2006)"
1158,Bottle Rocket (1996)
1159,Bounce (2000)
1160,Bound (1996)
1161,Bound for Glory (1976)
1162,Boundin' (2003)
1163,"Bounty Hunter, The (2010)"
1164,"Bounty, The (1984)"
1165,"Bourne Identity, The (1988)"
1166,"Bourne Identity, The (2002)"
1167,"Bourne Legacy, The (2012)"
1168,"Bourne Supremacy, The (2004)"
1169,"Bourne Ultimatum, The (2007)"
1170,Bowfinger (1999)
1171,Bowling for Columbine (2002)
1172,Box of Moon Light (1996)
1173,"Box, The (2009)"
1174,Boxcar Bertha (1972)
1175,Boxing Helena (1993)
1176,"Boxtrolls, The (2014)"
1177,Boy (2010)
1178,Boy A (2007)
1179,Boy Crazy (2009)
1180,Boy Culture (2006)
1181,"Boy Who Could Fly, The (1986)"
1182,"Boy and His Dog, A (1975)"
1183,"Boy in the Striped Pajamas, The (Boy in the Striped Pyjamas, The) (2008)"
1184,Boyhood (2014)
1185,Boys (1996)
1186,Boys (2014)
1187,Boys Don't Cry (1999)
1188,Boys Life (1995)
1189,Boys and Girls (2000)
1190,"Boys from Brazil, The (1978)"
1191,"Boys of St. Vincent, The (1992)"
1192,Boys on the Side (1995)
1193,Boyz N the Hood (1991)
1194,Braddock: Missing in Action III (1988)
1195,"Brady Bunch Movie, The (1995)"
1196,Brain Damage (1988)
1197,"Brain That Wouldn't Die, The (1962)"
1198,Brainstorm (1983)
1199,Brake (2012)
1200,"Brandon Teena Story, The (1998)"
1201,"Brass Teapot, The (2012)"
1202,Brassed Off (1996)
1203,Bratz: The Movie (2007)
1204,Brave (2012)
1205,"Brave Little Toaster, The (1987)"
1206,Braveheart (1995)
1207,Brazil (1985)
1208,Breach (2007)
1209,Bread and Chocolate (Pane e cioccolata) (1973)
1210,Bread and Roses (2000)
1211,Bread and Tulips (Pane e tulipani) (2000)
1212,"Break-Up, The (2006)"
1213,Breakdown (1997)
1214,Breaker Morant (1980)
1215,"Breakfast Club, The (1985)"
1216,Breakfast at Tiffany's (1961)
1217,Breakfast of Champions (1999)
1218,Breakfast with Scot (2007)
1219,Breakheart Pass (1975)
1220,Breakin' (1984)
1221,Breakin' 2: Electric Boogaloo (1984)
1222,Breaking Away (1979)
1223,Breaking and Entering (2006)
1224,Breaking the Waves (1996)
1225,Breakout (1975)
1226,Breathless (1983)
1227,Breathless (À bout de souffle) (1960)
1228,Brenda Starr (1989)
1229,Brewster's Millions (1985)
1230,Brian's Song (1971)
1231,Brick (2005)
1232,Brick Mansions (2014)
1233,Bride & Prejudice (2004)
1234,Bride Wars (2009)
1235,Bride of Chucky (Child's Play 4) (1998)
1236,"Bride of Frankenstein, The (Bride of Frankenstein) (1935)"
1237,Bride of Re-Animator (1990)
1238,Bride of the Monster (1955)
1239,Bridesmaids (2011)
1240,"Bridge Too Far, A (1977)"
1241,Bridge of Spies (2015)
1242,"Bridge on the River Kwai, The (1957)"
1243,Bridge to Terabithia (2007)
1244,"Bridge, The (2006)"
1245,"Bridges of Madison County, The (1995)"
1246,Bridget Jones's Diary (2001)
1247,Bridget Jones: The Edge of Reason (2004)
1248,Brief Encounter (1946)
1249,"Brief History of Time, A (1991)"
1250,Brigadoon (1954)
1251,Bright Eyes (1934)
1252,"Bright Lights, Big City (1988)"
1253,Bright Young Things (2003)
1254,Brighton Beach Memoirs (1986)
1255,Bring It On (2000)
1256,Bring It On Again (2004)
1257,Bring Me the Head of Alfredo Garcia (1974)
1258,Bringing Down the House (2003)
1259,Bringing Out the Dead (1999)
1260,Bringing Up Baby (1938)
1261,Broadcast News (1987)
1262,Broadway Danny Rose (1984)
1263,"Broadway Melody, The (1929)"
1264,Broderskab (Brotherhood) (2009)
1265,Brokeback Mountain (2005)
1266,Brokedown Palace (1999)
1267,Broken (2012)
1268,Broken Arrow (1996)
1269,"Broken Circle Breakdown, The (2012)"
1270,Broken Embraces (Los abrazos rotos) (2009)
1271,Broken Flowers (2005)
1272,"Broken Hearts Club, The (2000)"
1273,Broken Wings (Knafayim Shvurot) (2002)
1274,Bronco Billy (1980)
1275,Bronson (2009)
1276,"Bronx Tale, A (1993)"
1277,"Brood, The (1979)"
1278,Brooklyn (2015)
1279,Brooklyn's Finest (2010)
1280,Brother (2000)
1281,Brother (Brat) (1997)
1282,Brother 2 (Brat 2) (2000)
1283,Brother Bear (2003)
1284,"Brother from Another Planet, The (1984)"
1285,Brother's Keeper (1992)
1286,"Brother, Can You Spare a Dime? (1975)"
1287,"Brotherhood of the Wolf (Pacte des loups, Le) (2001)"
1288,Brothers (2009)
1289,"Brothers Bloom, The (2008)"
1290,"Brothers Grimm, The (2005)"
1291,"Brothers McMullen, The (1995)"
1292,"Brown Bunny, The (2003)"
1293,"Browning Version, The (1994)"
1294,Brubaker (1980)
1295,Bruce Almighty (2003)
1296,Brüno (Bruno) (2009)
1297,Bubba Ho-tep (2002)
1298,Bubble Boy (2001)
1299,Buck (2011)
1300,"Bucket List, The (2007)"
1301,"Buddy Holly Story, The (1978)"
1302,Buena Vista Social Club (1999)
1303,Buffalo '66 (a.k.a. Buffalo 66) (1998)
1304,Buffy the Vampire Slayer (1992)
1305,"Bug's Life, A (1998)"
1306,Bugsy (1991)
1307,Bugsy Malone (1976)
1308,Bukowski: Born into This (2003)
1309,Bull Durham (1988)
1310,Bullet to the Head (2012)
1311,Bulletproof (1996)
1312,Bulletproof Monk (2003)
1313,Bullets Over Broadway (1994)
1314,"Bullfighter, The (Matador) (1986)"
1315,Bullitt (1968)
1316,Bully (2001)
1317,Bulworth (1998)
1318,Bunny Lake Is Missing (1965)
1319,Bunny and the Bull (2009)
1320,Bunraku (2010)
1321,Burden of Dreams (1982)
1322,Burglar (1987)
1323,"Burial Ground (a.k.a. Zombie Horror) (a.k.a. Zombie 3) (Notti del Terrore, Le) (1981)"
1324,Buried (2010)
1325,Burke and Hare (2010)
1326,Burlesque (2010)
1327,Burma VJ: Reporting from a Closed Country (Burma VJ: Reporter i et lukket land) (2008)
1328,"Burmese Harp, The (Biruma no tategoto) (1956)"
1329,Burn After Reading (2008)
1330,Burn Notice: The Fall of Sam Axe (2011)
1331,Burn Up! (1991)
1332,"Burning, The (1981)"
1333,Burnt (2015)
1334,Burnt Offerings (1976)
1335,Burnt by the Sun (Utomlyonnye solntsem) (1994)
1336,Bus 174 (Ônibus 174) (2002)
1337,Bush's Brain (2004)
1338,"Business of Being Born, The (2008)"
1339,"Business of Strangers, The (2001)"
1340,Buster Keaton: A Hard Act to Follow (1987)
1341,But I'm a Cheerleader (1999)
1342,Butch Cassidy and the Sundance Kid (1969)
1343,"Butcher Boy, The (1997)"
1344,"Butcher's Wife, The (1991)"
1345,Butterfield 8 (1960)
1346,Butterflies Are Free (1972)
1347,Butterfly (La lengua de las mariposas) (1999)
1348,Butterfly Kiss (1995)
1349,Butterfly on a Wheel (Shattered) (2007)
1350,Buying the Cow (2002)
1351,By the Gun (2014)
1352,By the Light of the Silvery Moon (1953)
1353,Bye Bye Birdie (1963)
1354,"Bye Bye, Love (1995)"
1355,C.H.U.D. (1984)
1356,C.R.A.Z.Y. (2005)
1357,C.S.A.: The Confederate States of America (2004)
1358,CB4 - The Movie (1993)
1359,Cabaret (1972)
1360,Cabin Boy (1994)
1361,Cabin Fever (2002)
1362,Cabin in the Sky (1943)
1363,"Cabin in the Woods, The (2012)"
1364,"Cabinet of Dr. Caligari, The (Cabinet des Dr. Caligari., Das) (1920)"
1365,"Cable Guy, The (1996)"
1366,Cactus Flower (1969)
1367,Caddyshack (1980)
1368,Caddyshack II (1988)
1369,Cadillac Man (1990)
1370,Cadillac Records (2008)
1371,Caesar Must Die (Cesare deve morire) (2012)
1372,"Cage aux Folles II, La (1980)"
1373,"Cage aux Folles, La (1978)"
1374,"Caine Mutiny, The (1954)"
1375,Cake (2014)
1376,Calamity Jane (1953)
1377,Calendar Girls (2003)
1378,California Split (1974)
1379,Caligula (1979)
1380,Call Me Kuchu (2012)
1381,Call Northside 777 (1948)
1382,"Call of Cthulhu, The (2005)"
1383,"Call, The (2013)"
1384,Callas Forever (2002)
1385,"Callejón de los milagros, El (1995)"
1386,Calvary (2014)
1387,Camelot (1967)
1388,"Cameraman, The (1928)"
1389,Camille Claudel 1915 (2013)
1390,Camp (2003)
1391,Camp Rock (2008)
1392,"Campaign, The (2012)"
1393,Can't Buy Me Love (1987)
1394,Can't Hardly Wait (1998)
1395,Can't Stop the Music (1980)
1396,Canadian Bacon (1995)
1397,"Canal, The (2014)"
1398,"Candidate, The (1972)"
1399,Candleshoe (1977)
1400,Candy (1968)
1401,Candyman (1992)
1402,Candyman: Farewell to the Flesh (1995)
1403,Cannery Row (1982)
1404,Cannibal Holocaust (1980)
1405,Cannonball (1976)
1406,Cannonball Run II (1984)
1407,"Cannonball Run, The (1981)"
1408,"Canterbury Tales, The (I racconti di Canterbury) (1972)"
1409,Cape Fear (1962)
1410,Cape Fear (1991)
1411,Capital (Le capital) (2012)
1412,Capote (2005)
1413,Captain America: Civil War (2016)
1414,Captain America: The First Avenger (2011)
1415,Captain America: The Winter Soldier (2014)
1416,Captain Blood (1935)
1417,Captain Corelli's Mandolin (2001)
1418,Captain Horatio Hornblower R.N. (1951)
1419,Captain January (1936)
1420,Captain Phillips (2013)
1421,Captain Ron (1992)
1422,"Captive, The (2014)"
1423,Captivity (2007)
1424,Capturing the Friedmans (2003)
1425,"Car 54, Where Are You? (1994)"
1426,Car Wash (1976)
1427,Caramel (Sukkar banat) (2007)
1428,Carancho (2010)
1429,Carandiru (2003)
